,Entity,Code,Date,Cases,Deaths,Disease,Average Temperature (C),Average Temperature (F),Most Repeated Weather Phrase,Average Wind Speed (mph),Average Wind Speed (kph),Average Wind Degree,Most Repeated Wind Direction,Average Pressure,Average Dew Point,Average Heat Index,Average Visibility,Most Repeated Cloud Cover,Average UV Index
424,India,IND,2021-03-05,0.0,0.0,Covid-19,32.63888889,90.75,Haze,6.104166667,9.823679583,268.5,W,28.89,49.85416667,88.1875,1.39125,SCT,1.916666667
425,India,IND,2021-03-06,0.0,0.0,Covid-19,31.78004535,89.20408163,Haze,4.020408163,6.470203673,164.3589744,CALM,28.87387755,67.04081633,93.24489796,1.551020408,FEW,2.673469388
426,India,IND,2021-03-07,114068.0,705.0,Covid-19,31.5625,88.8125,Haze,7.270833333,11.70124292,216.0416667,W,28.744375,74.02083333,98.02083333,1.229166667,BKN,1.708333333
427,India,IND,2021-03-08,0.0,0.0,Covid-19,29.71064815,85.47916667,Fog,7.104166667,11.43301958,75.625,ENE,28.720625,80.875,99.95833333,1.520833333,SCT,1.8125
428,India,IND,2021-03-09,0.0,0.0,Covid-19,29.14351852,84.45833333,Fog,4.791666667,7.711420833,170,CALM,28.82375,79.83333333,96.375,1.6875,BKN,1.541666667
429,India,IND,2021-03-10,0.0,0.0,Covid-19,30.02314815,86.04166667,Fog,5.145833333,8.281395417,255.1428571,W,28.89375,79.35416667,99.35416667,1.895833333,BKN,1.729166667
430,India,IND,2021-03-11,0.0,0.0,Covid-19,22.56944444,72.625,Haze,2.208333333,3.553959167,106.25,CALM,29.146875,60.91666667,72.75,1.0,SCT,0.854166667
431,India,IND,2021-03-12,0.0,0.0,Covid-19,17.11805556,62.8125,Fog,2.979166667,4.794492083,258.4375,W,29.221875,59.04166667,62.8125,0.763125,SCT,0.479166667
432,India,IND,2021-03-13,0.0,0.0,Covid-19,23.80614657,74.85106383,Haze,3.893617021,6.266153617,298.9285714,CALM,29.17382979,55.40425532,74.34042553,1.160212766,BKN,1.425531915
433,India,IND,2021-03-14,148249.0,851.0,Covid-19,23.93518519,75.08333333,Haze,4.770833333,7.677892917,282.3333333,CALM,29.09375,56.70833333,74.6875,1.101666667,CLR,1.729166667
434,India,IND,2021-03-15,0.0,0.0,Covid-19,24.05092593,75.29166667,Haze,5.708333333,9.186649167,282.6829268,W,29.059375,57.22916667,75,1.181666667,CLR,1.8125
435,India,IND,2021-03-16,0.0,0.0,Covid-19,24.59490741,76.27083333,Haze,5.6875,9.15312125,284.7727273,WNW,29.065625,58.1875,75.85416667,0.896458333,FEW,1.708333333
436,India,IND,2021-03-17,0.0,0.0,Covid-19,25.60185185,78.08333333,Haze,3.958333333,6.370304167,282.7272727,CALM,29.02541667,56.10416667,77.20833333,0.954375,FEW,1.520833333
437,India,IND,2021-03-18,0.0,0.0,Covid-19,25.67183463,78.20930233,Smoke,2.651162791,4.266622326,276.0869565,CALM,29.03046512,55.37209302,77.34883721,1.082093023,SCT,1.162790698
438,India,IND,2021-03-19,0.0,0.0,Covid-19,26.67824074,80.02083333,Haze,4.916666667,7.912588333,256.75,NW,29.0275,53.66666667,78.97916667,1.455,SCT,1.333333333
439,India,IND,2021-03-20,0.0,0.0,Covid-19,25.27777778,77.5,Haze,5.625,9.0525375,281.5,W,28.98604167,53.45833333,76.45833333,1.268541667,CLR,2.0625
440,India,IND,2021-03-21,240082.0,1148.0,Covid-19,26.19212963,79.14583333,Haze,4.145833333,6.672055417,158.9655172,CALM,28.965,55.4375,78.14583333,1.507291667,CLR,2.0
441,India,IND,2021-03-22,0.0,0.0,Covid-19,26.33101852,79.39583333,Haze,8.3125,13.37763875,138.3333333,ENE,29.055,54.75,78.85416667,1.165208333,SCT,1.166666667
442,India,IND,2021-03-23,0.0,0.0,Covid-19,24.74747475,76.54545455,Haze,7.613636364,12.25292955,157.3170732,ESE,29.11,52.56818182,76.54545455,1.236590909,BKN,1.159090909
443,India,IND,2021-03-24,0.0,0.0,Covid-19,25.03472222,77.0625,Haze,6.354166667,10.22601458,286.2790698,NW,29.118125,50.08333333,76.22916667,1.316666667,CLR,2.125
444,India,IND,2021-03-25,0.0,0.0,Covid-19,23.10185185,73.58333333,Haze,8.0,12.87472,279.7916667,W,29.104375,54.66666667,73.20833333,1.4875,CLR,2.0
445,India,IND,2021-03-26,0.0,0.0,Covid-19,23.62268519,74.52083333,Haze,7.229166667,11.63418708,286.8181818,WNW,29.04916667,53.27083333,73.97916667,1.369375,CLR,2.1875
446,India,IND,2021-03-27,0.0,0.0,Covid-19,25.85648148,78.54166667,Haze,3.895833333,6.269720417,273.5483871,CALM,28.99354167,55.89583333,77.85416667,1.462916667,CLR,2.25
447,India,IND,2021-03-28,372494.0,1797.0,Covid-19,27.90509259,82.22916667,Haze,3.375,5.4315225,199.3103448,CALM,28.92479167,55.77083333,80.89583333,1.469583333,CLR,2.270833333
448,India,IND,2021-03-29,0.0,0.0,Covid-19,30.32407407,86.58333333,Haze,5.5625,8.95195375,161.9512195,SE,28.85145833,50.75,85.04166667,1.473125,CLR,2.270833333
449,India,IND,2021-03-30,0.0,0.0,Covid-19,29.65277778,85.375,Haze,9.0,14.48406,262.6470588,W,28.733125,49.8125,83.60416667,0.95375,CLR,2.291666667
450,India,IND,2021-03-31,0.0,0.0,Covid-19,27.56944444,81.625,Haze,10.41666667,16.76395833,283.125,WNW,28.7825,45.54166667,79.875,1.520833333,CLR,2.291666667
451,India,IND,2021-04-01,0.0,0.0,Covid-19,16.13425926,61.04166667,Fog,4.020833333,6.470887917,187.3333333,CALM,29.169375,59.125,61.04166667,0.475,SCT,0.520833333
452,India,IND,2021-04-02,0.0,0.0,Covid-19,16.46990741,61.64583333,Fog,6.75,10.863045,88,NE,29.173125,57.9375,61.64583333,0.857708333,BKN,0.625
453,India,IND,2021-04-03,0.0,0.0,Covid-19,23.24074074,73.83333333,Haze,2.458333333,3.956294167,230,CALM,29.061875,46.83333333,72.64583333,1.447708333,CLR,1.6875
454,India,IND,2021-04-04,513885.0,3071.0,Covid-19,27.34953704,81.22916667,Haze,4.208333333,6.772639167,261.0344828,CALM,28.99583333,34.33333333,79.125,1.437916667,CLR,2.291666667
455,India,IND,2021-04-05,0.0,0.0,Covid-19,32.40740741,90.33333333,Haze,5.512820513,8.872002564,204.8484848,W,28.84333333,49.97435897,87.94871795,1.536666667,FEW,0.769230769
456,India,IND,2021-04-06,0.0,0.0,Covid-19,31.04166667,87.875,Haze,5.479166667,8.817842083,115.3333333,E,28.87375,70.29166667,92.77083333,1.6875,BKN,1.729166667
457,India,IND,2021-04-07,0.0,0.0,Covid-19,33.32175926,91.97916667,Haze,4.354166667,7.007334583,231.7142857,CALM,28.789375,71.33333333,98.97916667,1.333333333,SCT,2.8125
458,India,IND,2021-04-08,0.0,0.0,Covid-19,30.39351852,86.70833333,Fog,6.0,9.65604,85.11627907,E,28.74625,80.14583333,101.5416667,1.979166667,SCT,1.979166667
459,India,IND,2021-04-09,0.0,0.0,Covid-19,27.92824074,82.27083333,Fog,3.916666667,6.303248333,148.5714286,CALM,28.819375,80.04166667,92.4375,1.895833333,BKN,1.395833333
460,India,IND,2021-04-10,0.0,0.0,Covid-19,30.41666667,86.75,Haze,3.458333333,5.565634167,262.1875,CALM,28.88375,76.1875,96.25,2.166666667,BKN,1.375
461,India,IND,2021-04-11,873296.0,4652.0,Covid-19,21.04166667,69.875,Fog,1.979166667,3.185152083,275.9090909,CALM,29.12375,62.52083333,70.08333333,0.719375,CLR,1.3125
462,India,IND,2021-04-12,0.0,0.0,Covid-19,18.63425926,65.54166667,Fog,2.479166667,3.989822083,253.8461538,CALM,29.18479167,55.97916667,65.625,1.0925,CLR,0.895833333
463,India,IND,2021-04-13,0.0,0.0,Covid-19,30.45138889,86.8125,Haze,5.0625,8.14728375,270,CALM,29.00833333,43.5,84.375,1.2025,CLR,2.416666667
464,India,IND,2021-04-14,0.0,0.0,Covid-19,31.68981481,89.04166667,Haze,6.1875,9.95779125,277.804878,W,28.97166667,41.16666667,85.95833333,1.496875,CLR,2.416666667
465,India,IND,2021-04-15,0.0,0.0,Covid-19,31.36574074,88.45833333,Haze,5.75,9.253705,275.9459459,WNW,28.93770833,39.125,85.66666667,1.227708333,SCT,1.9375
466,India,IND,2021-04-16,0.0,0.0,Covid-19,28.32175926,82.97916667,Haze,6.3125,10.15895875,233.030303,CALM,28.925625,46.14583333,81.16666667,1.035625,BKN,2.125
467,India,IND,2021-04-17,0.0,0.0,Covid-19,26.70138889,80.0625,Haze,6.3125,10.15895875,241.627907,W,28.991875,57.45833333,79.16666667,1.436666667,CLR,2.0
468,India,IND,2021-04-18,1429304.0,7875.0,Covid-19,28.42592593,83.16666667,Haze,4.041666667,6.504415833,280.3448276,CALM,29.04645833,51.47916667,81.64583333,1.499583333,CLR,2.458333333
469,India,IND,2021-04-19,0.0,0.0,Covid-19,30.28935185,86.52083333,Haze,4.9375,7.94611625,286.0606061,CALM,28.93125,46.97916667,84.20833333,1.262291667,CLR,2.5625
470,India,IND,2021-04-20,0.0,0.0,Covid-19,28.02083333,82.4375,Haze,7.895833333,12.70708042,136.3043478,ENE,28.89659574,45.66666667,81.04166667,1.121666667,BKN,1.4375
471,India,IND,2021-04-21,0.0,0.0,Covid-19,25.75231481,78.35416667,Haze,7.895833333,12.70708042,246.2222222,W,28.9575,54.27083333,77.60416667,1.370208333,SCT,2.4375
472,India,IND,2021-04-22,0.0,0.0,Covid-19,27.29166667,81.125,Haze,5.9375,9.55545625,120.7317073,E,29.02104167,54.25,80.125,1.791666667,CLR,2.270833333
473,India,IND,2021-04-23,0.0,0.0,Covid-19,26.46258503,79.63265306,Haze,9.959183673,16.02771265,85.71428571,E,28.97693878,53.20408163,79.30612245,1.44877551,BKN,1.510204082
474,India,IND,2021-04-24,0.0,0.0,Covid-19,26.8287037,80.29166667,Haze,7.020833333,11.29890792,300.2380952,WNW,29.006875,43.10416667,78.47916667,1.5625,CLR,2.625
475,India,IND,2021-04-25,2172063.0,15161.0,Covid-19,28.44907407,83.20833333,Haze,5.416666667,8.717258333,281.0810811,NW,29.00291667,43.39583333,81.20833333,1.35,CLR,2.625
476,India,IND,2021-04-26,0.0,0.0,Covid-19,30.47453704,86.85416667,Haze,3.729166667,6.001497083,270,CALM,28.95208333,41.4375,83.95833333,1.3825,CLR,2.666666667
477,India,IND,2021-04-27,0.0,0.0,Covid-19,32.43055556,90.375,Haze,3.416666667,5.498578333,291.5789474,CALM,28.920625,45.375,87.58333333,0.940625,CLR,2.666666667
478,India,IND,2021-04-28,0.0,0.0,Covid-19,33.21759259,91.79166667,Haze,4.5,7.24203,280,CALM,28.94375,46.77083333,89.02083333,1.216041667,CLR,2.604166667
479,India,IND,2021-04-29,0.0,0.0,Covid-19,34.55026455,94.19047619,Haze,6.071428571,9.770992857,256.9444444,WNW,28.94,44.73809524,90.5,1.085,FEW,2.428571429
480,India,IND,2021-04-30,0.0,0.0,Covid-19,33.47826087,92.26086957,Haze,4.586956522,7.381972609,190.8823529,CALM,28.93543478,51.17391304,90.13043478,0.995434783,SCT,2.543478261
481,India,IND,2021-05-01,0.0,0.0,Covid-19,17.06018519,62.70833333,Fog,5.479166667,8.817842083,87.20930233,ENE,29.155,61.1875,62.70833333,0.907291667,BKN,0.416666667
482,India,IND,2021-05-02,2597285.0,23231.0,Covid-19,14.17824074,57.52083333,Fog,3.375,5.4315225,276.8965517,CALM,29.216875,50.625,57.52083333,0.789583333,CLR,1.145833333
483,India,IND,2021-05-03,0.0,0.0,Covid-19,22.08333333,71.75,Haze,6.354166667,10.22601458,276.4864865,W,29.0525,53.5,71.35416667,1.385208333,CLR,1.708333333
484,India,IND,2021-05-04,0.0,0.0,Covid-19,30.09259259,86.16666667,Haze,3.583333333,5.766801667,146,CALM,28.946875,37.8125,83.39583333,1.35125,SCT,1.875
485,India,IND,2021-05-05,0.0,0.0,Covid-19,32.46527778,90.4375,Haze,6.229166667,10.02484708,130.2222222,E,28.875625,56.85416667,89.4375,1.473333333,SCT,2.104166667
486,India,IND,2021-05-06,0.0,0.0,Covid-19,30.11337868,86.20408163,Haze,6.857142857,11.03547429,121.0638298,E,28.82734694,70.06122449,90.06122449,1.345510204,SCT,2.530612245
487,India,IND,2021-05-07,0.0,0.0,Covid-19,33.72685185,92.70833333,Haze,5.583333333,8.985481667,262.0454545,W,28.799375,69.89583333,98.77083333,1.583333333,SCT,2.083333333
488,India,IND,2021-05-08,0.0,0.0,Covid-19,30.3587963,86.64583333,Fog,4.208333333,6.772639167,119.7297297,CALM,28.74125,81.125,103.1458333,1.770833333,BKN,1.479166667
489,India,IND,2021-05-09,2738957.0,26820.0,Covid-19,29.98842593,85.97916667,Fog,3.145833333,5.062715417,117.6666667,CALM,28.82041667,80.89583333,101.6041667,1.770833333,BKN,1.604166667
490,India,IND,2021-05-10,0.0,0.0,Covid-19,29.74537037,85.54166667,Fog,3.479166667,5.599162083,173.7142857,CALM,28.95854167,76.25,94.64583333,1.854166667,BKN,1.291666667
491,India,IND,2021-05-11,0.0,0.0,Covid-19,20.72916667,69.3125,Fog,1.833333333,2.950456667,257.7272727,CALM,29.11893617,61.625,69.70833333,0.573125,CLR,1.270833333
492,India,IND,2021-05-12,0.0,0.0,Covid-19,19.21985816,66.59574468,Fog,2.042553191,3.287162553,109.5238095,CALM,29.18723404,57.78723404,66.59574468,1.232340426,CLR,0.659574468
493,India,IND,2021-05-13,0.0,0.0,Covid-19,27.82407407,82.08333333,Haze,7.5625,12.17063375,111.8604651,ESE,28.82354167,63.04166667,82.75,1.555208333,SCT,1.75
494,India,IND,2021-05-14,0.0,0.0,Covid-19,30.30092593,86.54166667,Haze,5.6875,9.15312125,109.5454545,E,28.82354167,61.85416667,87,1.854166667,FEW,2.291666667
495,India,IND,2021-05-15,0.0,0.0,Covid-19,30.81481481,87.46666667,Haze,5.466666667,8.797725333,173.2258065,CALM,28.85466667,55.02222222,86.08888889,1.576222222,FEW,1.666666667
496,India,IND,2021-05-16,2387663.0,27922.0,Covid-19,33.13238771,91.63829787,Haze,3.531914894,5.684051915,105.8333333,NE,28.90042553,51.70212766,89.42553191,1.680851064,CLR,2.85106383
497,India,IND,2021-05-17,0.0,0.0,Covid-19,33.02083333,91.4375,Haze,3.916666667,6.303248333,216.1290323,CALM,28.900625,50.75,88.79166667,0.995416667,BKN,1.5
498,India,IND,2021-05-18,0.0,0.0,Covid-19,27.55555556,81.6,Haze,7.428571429,11.95509714,151.1764706,S,28.91428571,64.25714286,82.82857143,1.685714286,OVC,1.485714286
499,India,IND,2021-05-19,0.0,0.0,Covid-19,22.47685185,72.45833333,Fog,8.208333333,13.20999917,73.19148936,NNE,28.84791667,70.70833333,72.625,0.888541667,OVC,1.041666667
500,India,IND,2021-05-20,0.0,0.0,Covid-19,25.10638298,77.19148936,Haze,9.531914894,15.34009191,238.5106383,NW,28.78680851,69.29787234,79.36170213,1.337234043,SCT,1.936170213
501,India,IND,2021-05-21,0.0,0.0,Covid-19,26.19212963,79.14583333,Haze,7.020833333,11.29890792,143.5416667,ESE,28.86875,69.14583333,80.39583333,1.5625,CLR,1.958333333
502,India,IND,2021-05-22,0.0,0.0,Covid-19,27.96296296,82.33333333,Haze,7.229166667,11.63418708,195.8536585,CALM,28.87375,61.58333333,82.47916667,1.706875,FEW,2.520833333
503,India,IND,2021-05-23,1846055.0,28982.0,Covid-19,27.74305556,81.9375,Widespread Dust,8.395833333,13.51175042,278.0851064,W,28.89,63.08333333,82.5,0.954583333,SCT,1.833333333
504,India,IND,2021-05-24,0.0,0.0,Covid-19,29.61805556,85.3125,Haze,8.1875,13.17647125,292.3913043,WNW,28.893125,57.83333333,84.4375,1.63625,CLR,2.833333333
505,India,IND,2021-05-25,0.0,0.0,Covid-19,32.10648148,89.79166667,Haze,6.979166667,11.23185208,304.25,NW,28.79,50.5,87.54166667,1.75,CLR,2.833333333
506,India,IND,2021-05-26,0.0,0.0,Covid-19,33.02083333,91.4375,Haze,3.854166667,6.202664583,298,CALM,28.72875,46.52083333,88.54166667,1.833333333,CLR,2.854166667
507,India,IND,2021-05-27,0.0,0.0,Covid-19,33.11342593,91.60416667,Haze,5.229166667,8.415507083,254.5,NW,28.735,52.6875,89.70833333,1.666666667,CLR,2.854166667
508,India,IND,2021-05-28,0.0,0.0,Covid-19,32.25694444,90.0625,Haze,8.625,13.8805575,136.4583333,SE,28.77875,67.1875,93.64583333,2.041666667,CLR,2.854166667
509,India,IND,2021-05-29,0.0,0.0,Covid-19,32.04861111,89.6875,Haze,9.729166667,15.65753708,140.625,SSE,28.81729167,67.33333333,92.95833333,2.354166667,FEW,2.791666667
510,India,IND,2021-05-30,1364668.0,26706.0,Covid-19,30.60283688,87.08510638,Haze,10.42553191,16.77822553,140,SE,28.82829787,65.31914894,89.53191489,1.64893617,BKN,2.574468085
511,India,IND,2021-05-31,0.0,0.0,Covid-19,32.69675926,90.85416667,Haze,4.8125,7.74494875,175.1111111,SW,28.735,62.58333333,92.20833333,2.0,BKN,2.125
512,India,IND,2021-06-01,0.0,0.0,Covid-19,16.33101852,61.39583333,Fog,4.229166667,6.806167083,207.8378378,W,29.139375,59.89583333,61.39583333,0.560833333,SCT,0.5625
513,India,IND,2021-06-02,0.0,0.0,Covid-19,15.11574074,59.20833333,Fog,4.875,7.8455325,289.375,CALM,29.22979167,52.20833333,59.20833333,0.787083333,CLR,1.166666667
514,India,IND,2021-06-03,0.0,0.0,Covid-19,22.26851852,72.08333333,Haze,5.708333333,9.186649167,261.025641,W,29.03020833,52.33333333,71.47916667,1.577291667,CLR,1.708333333
515,India,IND,2021-06-04,0.0,0.0,Covid-19,30.70601852,87.27083333,Haze,5.75,9.253705,140.9302326,E,28.895625,46.58333333,84.79166667,0.998541667,SCT,1.708333333
516,India,IND,2021-06-05,0.0,0.0,Covid-19,29.54648526,85.18367347,Haze,7.897959184,12.71050163,118.8372093,E,28.93142857,62.85714286,85.91836735,1.325102041,SCT,1.959183673
517,India,IND,2021-06-06,914539.0,20787.0,Covid-19,31.6087963,88.89583333,Haze,3.6875,5.93444125,196.8571429,CALM,28.82,69.79166667,93.27083333,1.6875,SCT,2.604166667
518,India,IND,2021-06-07,0.0,0.0,Covid-19,34.79166667,94.625,Haze,7.375,11.8688825,273.5416667,W,28.756875,72.4375,103.375,1.833333333,SCT,2.354166667
519,India,IND,2021-06-08,0.0,0.0,Covid-19,30.56712963,87.02083333,Fog,3.645833333,5.867385417,104.3243243,NE,28.735625,80.29166667,102.6666667,1.458333333,BKN,1.645833333
520,India,IND,2021-06-09,0.0,0.0,Covid-19,31.03009259,87.85416667,Fog,3.104166667,4.995659583,114.8484848,CALM,28.85708333,82.54166667,108.2916667,1.7225,BKN,1.5
521,India,IND,2021-06-10,0.0,0.0,Covid-19,29.23611111,84.625,Haze,4.625,7.4431975,298.5714286,WNW,28.971875,76.54166667,92.52083333,2.016458333,FEW,1.4375
522,India,IND,2021-06-11,0.0,0.0,Covid-19,21.01851852,69.83333333,Fog,2.958333333,4.760964167,267.3076923,CALM,29.07375,59.97916667,69.95833333,0.64,CLR,1.270833333
523,India,IND,2021-06-12,0.0,0.0,Covid-19,19.47916667,67.0625,Fog,3.916666667,6.303248333,286.7647059,CALM,29.193125,60.04166667,67.0625,0.949375,CLR,0.791666667
524,India,IND,2021-06-13,630650.0,23625.0,Covid-19,29.17824074,84.52083333,Haze,6.1875,9.95779125,185.1219512,ESE,28.71875,74,92.22916667,1.333333333,BKN,1.645833333
525,India,IND,2021-06-14,0.0,0.0,Covid-19,32.25694444,90.0625,Haze,4.5,7.24203,206.6666667,CALM,28.656875,73.77083333,98.375,1.604166667,SCT,2.3125
526,India,IND,2021-06-15,0.0,0.0,Covid-19,31.74768519,89.14583333,Haze,6.979166667,11.23185208,178.0851064,ESE,28.5725,72.5625,96.64583333,1.604166667,SCT,1.8125
527,India,IND,2021-06-16,0.0,0.0,Covid-19,29.65277778,85.375,Haze,6.395833333,10.29307042,132.3404255,E,28.655625,74.72916667,93.8125,1.6875,BKN,1.708333333
528,India,IND,2021-06-17,0.0,0.0,Covid-19,31.14583333,88.0625,Haze,5.166666667,8.314923333,119.7297297,E,28.7125,76.16666667,98.79166667,1.5625,SCT,1.958333333
529,India,IND,2021-06-18,0.0,0.0,Covid-19,30.49768519,86.89583333,Haze,7.541666667,12.13710583,95.20833333,E,28.740625,76.54166667,97.27083333,1.208333333,SCT,2.0625
530,India,IND,2021-06-19,0.0,0.0,Covid-19,30.11574074,86.20833333,Haze,5.979166667,9.622512083,94.70588235,CALM,28.7325,75.29166667,95.16666667,1.958333333,BKN,1.708333333
531,India,IND,2021-06-20,441976.0,16329.0,Covid-19,29.46808511,85.04255319,Fog,7.042553191,11.33386255,55.17021277,NE,28.75510638,77.42553191,94.89361702,1.936170213,BKN,1.723404255
532,India,IND,2021-06-21,0.0,0.0,Covid-19,32.1412037,89.85416667,Haze,4.770833333,7.677892917,93.02325581,NNE,28.78333333,76.20833333,100.3125,1.8125,SCT,2.0
533,India,IND,2021-06-22,0.0,0.0,Covid-19,34.79166667,94.625,Haze,4.708333333,7.577309167,267.9411765,CALM,28.764375,70.27083333,101.9166667,1.583333333,SCT,2.083333333
534,India,IND,2021-06-23,0.0,0.0,Covid-19,35.12731481,95.22916667,Haze,4.229166667,6.806167083,207.1428571,CALM,28.77208333,65.8125,98.35416667,1.8125,SCT,2.166666667
535,India,IND,2021-06-24,0.0,0.0,Covid-19,32.17592593,89.91666667,Haze,7.479166667,12.03652208,142.0833333,SE,28.77270833,75.0625,100.7291667,1.262916667,BKN,1.666666667
536,India,IND,2021-06-25,0.0,0.0,Covid-19,32.1875,89.9375,Haze,6.291666667,10.12543083,242.3255814,WNW,28.74375,69.14583333,94.625,1.477708333,SCT,2.833333333
537,India,IND,2021-06-26,0.0,0.0,Covid-19,31.15740741,88.08333333,Haze,3.895833333,6.269720417,204.6428571,CALM,28.79895833,71.58333333,94.125,1.104166667,BKN,1.875
538,India,IND,2021-06-27,351218.0,9038.0,Covid-19,33.78472222,92.8125,Haze,3.333333333,5.364466667,133.3333333,CALM,28.863125,72.4375,101.5208333,1.479166667,SCT,2.270833333
539,India,IND,2021-06-28,0.0,0.0,Covid-19,34.6412037,94.35416667,Haze,3.9375,6.33677625,187.1428571,CALM,28.82645833,73.14583333,103.8958333,1.416666667,FEW,2.208333333
540,India,IND,2021-06-29,0.0,0.0,Covid-19,36.62037037,97.91666667,Haze,5.604166667,9.019009583,280,CALM,28.736875,70.10416667,106,1.645833333,CLR,2.9375
541,India,IND,2021-06-30,0.0,0.0,Covid-19,37.84722222,100.125,Haze,9.729166667,15.65753708,259.7674419,W,28.64458333,66.27083333,104.6875,1.520833333,FEW,2.75
542,India,IND,2021-07-01,0.0,0.0,Covid-19,16.28472222,61.3125,Fog,5.145833333,8.281395417,286.4285714,WNW,29.139375,58.70833333,61.3125,0.61625,SCT,0.604166667
543,India,IND,2021-07-02,0.0,0.0,Covid-19,15.03472222,59.0625,Fog,4.645833333,7.476725417,274.4736842,W,29.21854167,52.22916667,59.0625,0.764583333,CLR,1.208333333
544,India,IND,2021-07-03,0.0,0.0,Covid-19,24.09722222,75.375,Haze,5.958333333,9.588984167,107.1794872,E,28.99125,57.39583333,75.1875,1.443333333,CLR,1.75
545,India,IND,2021-07-04,312250.0,6254.0,Covid-19,29.76851852,85.58333333,Widespread Dust,7.583333333,12.20416167,243.9583333,WNW,28.98375,46.27083333,83.47916667,1.3125,CLR,2.208333333
546,India,IND,2021-07-05,0.0,0.0,Covid-19,28.7962963,83.83333333,Haze,4.458333333,7.174974167,98.37209302,NNE,28.990625,61.5625,83.875,1.434583333,SCT,2.0625
547,India,IND,2021-07-06,0.0,0.0,Covid-19,33.95833333,93.125,Haze,5.0625,8.14728375,248.0555556,CALM,28.75895833,67.02083333,97.47916667,1.5625,FEW,2.875
548,India,IND,2021-07-07,0.0,0.0,Covid-19,36.38888889,97.5,Haze,6.791666667,10.93010083,266.8888889,W,28.7125,71.52083333,106.2083333,1.916666667,SCT,2.5
549,India,IND,2021-07-08,0.0,0.0,Covid-19,29.15509259,84.47916667,Fog,2.1875,3.52043125,126.1904762,CALM,28.78104167,80.79166667,99.47916667,1.4375,BKN,1.5
550,India,IND,2021-07-09,0.0,0.0,Covid-19,29.61805556,85.3125,Fog,6.604166667,10.62834958,101.6666667,E,28.895,81.27083333,100.9166667,1.583333333,BKN,1.395833333
551,India,IND,2021-07-10,0.0,0.0,Covid-19,28.94675926,84.10416667,Fog,5.083333333,8.180811667,289.0243902,W,28.935,74.39583333,90.47916667,1.651666667,FEW,1.416666667
552,India,IND,2021-07-11,291789.0,6035.0,Covid-19,21.2037037,70.16666667,Smoke,2.708333333,4.358629167,267.6923077,CALM,29.06,58.33333333,70.22916667,0.798125,CLR,1.270833333
553,India,IND,2021-07-12,0.0,0.0,Covid-19,17.41898148,63.35416667,Fog,4.666666667,7.510253333,262.2222222,W,29.228125,54.875,63.35416667,0.957083333,CLR,0.875
554,India,IND,2021-07-13,0.0,0.0,Covid-19,29.53703704,85.16666667,Fog,6.3125,10.15895875,80.78947368,E,28.81229167,80.91666667,100.2291667,1.0,BKN,1.416666667
555,India,IND,2021-07-14,0.0,0.0,Covid-19,28.34444444,83.02,Fog,6.74,10.8469516,89.09090909,NNE,28.8024,80.22,94.42,1.5,BKN,1.44
556,India,IND,2021-07-15,0.0,0.0,Covid-19,30.3587963,86.64583333,Fog,7.270833333,11.70124292,69.375,NE,28.81020833,78.72916667,100.1458333,1.354166667,SCT,2.020833333
